id,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,host_days_active,first_review_since,last_review_since,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,['neighbourhood_cleansed']_Dn Laoghaire-Rathdown,['neighbourhood_cleansed']_Dublin City,['neighbourhood_cleansed']_Fingal,['neighbourhood_cleansed']_South Dublin,['room_type']_Entire home/apt,['room_type']_Hotel room,['room_type']_Private room,['room_type']_Shared room
43920590,0,1,1,53.35109,-6.2584,2,1.0,1.0,1.0,84,29,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.05,2976.0,651.0,651.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
43950260,0,17,1,53.34339,-6.38951,5,1.0,3.0,3.0,219,2,56,21,4.24,4.76,4.33,4.43,4.33,4.19,4.24,0,0.81,3368.0,781.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0,0
43973708,0,3,1,53.33639,-6.24226,4,2.5,2.0,2.0,293,7,27,36,4.94,4.97,4.89,4.94,4.97,5.0,4.72,0,1.5,2054.0,721.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
43978514,0,1,1,53.35244,-6.29273,4,1.0,1.0,2.0,214,2,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.04,3798.0,798.0,798.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44018422,1,1,1,53.33883,-6.27536,5,1.0,2.0,3.0,300,2,14,33,4.91,4.94,4.97,4.94,4.94,4.94,4.76,0,1.27,3006.0,777.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44034436,0,4,1,53.356,-6.23835,2,1.0,1.0,1.0,47,1,3,130,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,4.88,920.0,799.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
44049628,0,2,1,53.33769,-6.23642,4,2.0,2.0,2.0,664,1,14,6,4.83,4.83,5.0,5.0,5.0,4.5,4.67,0,1.4,2919.0,128.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44060333,0,9,1,53.37136,-6.35018,6,1.0,2.0,5.0,150,1,31,11,4.18,4.27,4.36,4.64,4.64,4.64,4.0,1,0.44,2601.0,751.0,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
44060708,0,9,1,53.37225,-6.35481,2,1.0,1.0,3.0,120,1,31,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.08,2601.0,388.0,388.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
44060727,0,9,1,53.37053,-6.35181,2,1.5,1.0,1.0,62,1,31,3,2.33,2.67,2.67,3.0,3.0,4.33,3.33,1,0.17,2601.0,544.0,381.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
44096368,0,1,1,53.3474,-6.26734,2,1.5,1.0,1.0,159,1,1125,8,4.88,4.75,4.63,4.88,4.88,5.0,4.88,0,6.32,2568.0,37.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
44129061,0,1,1,53.309,-6.43895,10,1.5,1.0,10.0,407,2,1125,4,3.25,3.5,2.75,4.75,5.0,4.25,2.75,1,1.06,2478.0,113.0,22.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,1,0,0,0
44130711,0,19,1,53.33207,-6.25324,5,2.0,2.0,3.0,250,14,1125,10,4.8,4.9,4.8,4.9,5.0,4.9,4.9,0,0.45,1963.0,673.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
44151982,0,1,1,53.35696,-6.25887,4,1.0,1.0,3.0,48,3,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.04,2554.0,764.0,764.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44201426,1,1,1,53.27786,-6.21547,4,1.5,2.0,3.0,149,10,1125,12,5.0,4.75,5.0,5.0,4.92,4.75,4.75,0,0.48,1532.0,751.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
44206713,1,1,1,53.34601,-6.26033,2,1.0,1.0,1.0,228,2,1125,46,4.8,4.85,4.7,4.76,4.61,4.89,4.74,0,1.81,792.0,763.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44257482,0,13,1,53.35844,-6.25659,1,1.5,1.0,2.0,30,3,30,8,4.5,5.0,4.25,5.0,4.75,4.75,4.5,0,0.31,868.0,763.0,507.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
44285806,0,1,1,53.34973,-6.27519,4,1.0,1.0,2.0,280,3,1125,5,5.0,4.8,4.8,5.0,5.0,5.0,4.6,0,1.07,2778.0,139.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44298184,0,3,1,53.38536,-6.31798,2,1.5,1.0,1.0,31,2,1125,29,4.45,4.59,4.1,4.69,4.66,4.24,4.48,1,1.14,785.0,764.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
44309849,0,9,1,53.32767,-6.25808,2,1.0,1.0,1.0,49,22,1125,5,5.0,5.0,4.8,5.0,5.0,5.0,4.8,0,0.2,3629.0,731.0,379.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
44316988,0,13,1,53.36022,-6.25668,2,1.0,1.0,2.0,32,3,30,17,4.53,4.88,4.35,4.88,4.88,4.82,4.47,1,0.66,868.0,769.0,378.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
44320566,1,1,1,53.3942,-6.14166,2,1.0,1.0,1.0,80,2,1125,37,4.97,5.0,5.0,4.97,5.0,4.86,4.92,0,1.56,2213.0,712.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
44335902,0,1,1,53.34726,-6.26422,2,1.0,1.0,1.0,370,2,45,4,4.75,5.0,5.0,4.5,5.0,5.0,5.0,0,0.16,3759.0,766.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44344311,0,3,1,53.338,-6.24203,4,2.0,2.0,2.0,239,7,28,18,5.0,5.0,4.89,5.0,4.94,4.94,4.83,0,0.76,2054.0,712.0,23.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44370471,0,3,1,53.30313,-6.23645,3,1.0,2.0,2.0,90,4,90,13,4.92,4.77,4.85,5.0,5.0,4.85,4.92,0,0.51,2673.0,772.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
44375988,1,5,1,53.35109,-6.25139,2,1.5,1.0,1.0,196,1,365,122,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,4.76,781.0,768.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
44377348,0,3,1,53.38567,-6.31796,2,1.5,1.0,1.0,35,2,1125,10,4.5,4.8,4.0,4.9,4.7,4.3,4.4,1,0.38,785.0,779.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
44391909,0,13,1,53.35983,-6.26352,1,1.5,1.0,1.0,40,3,30,2,4.0,5.0,3.0,5.0,5.0,4.0,4.0,1,0.08,868.0,757.0,713.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
44392004,1,5,1,53.35109,-6.25139,6,1.5,3.0,4.0,658,1,365,34,4.74,4.85,4.91,4.91,4.91,4.65,4.56,0,1.36,781.0,750.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
44404362,1,5,1,53.31654,-6.2762,9,3.0,4.0,5.0,653,2,89,58,4.93,4.93,4.93,4.95,4.97,4.9,4.79,0,2.79,3318.0,623.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
44433489,0,2,1,53.39928,-6.40425,1,3.5,1.0,1.0,58,2,30,13,4.85,4.92,4.92,4.85,4.92,4.69,4.85,0,1.2,905.0,325.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
44457543,1,5,1,53.35203,-6.25073,4,1.5,2.0,3.0,391,1,365,11,4.73,4.82,5.0,5.0,5.0,4.73,4.73,0,0.44,781.0,752.0,55.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
44472903,0,1,0,53.3754,-6.20522,2,1.5,1.0,1.0,90,2,28,12,5.0,5.0,4.83,5.0,5.0,5.0,4.75,0,0.51,1619.0,709.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44473607,0,1,1,53.35646,-6.25112,2,1.0,2.0,2.0,125,3,1125,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.04,1745.0,737.0,737.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44550673,0,13,1,53.36015,-6.26164,1,1.0,1.0,1.0,30,4,30,1,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1,0.04,868.0,742.0,742.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
44552014,1,3,1,53.34487,-6.26454,1,1.0,1.0,1.0,257,1,365,5,5.0,4.6,4.8,4.8,4.8,4.8,4.8,1,0.21,1173.0,713.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
44557802,0,1,1,53.27487,-6.31348,2,1.0,1.0,1.0,112,1,5,36,4.69,4.75,4.83,4.97,4.89,4.53,4.53,0,2.44,1706.0,442.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
44573802,1,3,1,53.32847,-6.25156,4,2.5,2.0,3.0,300,15,90,5,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0,0.42,2422.0,359.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44575990,0,1,1,53.31938,-6.30349,1,1.0,1.0,1.0,45,29,60,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.16,3902.0,370.0,243.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,1,0
44593536,1,5,1,53.35109,-6.25139,1,1.5,1.0,1.0,138,1,365,11,4.73,4.91,4.91,4.91,4.64,4.82,4.64,0,0.72,781.0,459.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
44599142,1,11,1,53.37747,-6.26847,15,2.0,6.0,15.0,500,365,1125,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,0.04,4413.0,731.0,731.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
44605656,0,9,1,53.37076,-6.34967,2,1.0,1.0,4.0,59,1,31,1,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1,0.06,2601.0,482.0,482.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
44624463,1,1,0,53.27744,-6.15924,1,1.0,1.0,1.0,33,2,11,14,5.0,5.0,4.86,5.0,5.0,5.0,5.0,1,0.57,765.0,740.0,88.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
44656479,0,9,1,53.3707,-6.34983,1,1.0,1.0,1.0,55,1,31,4,4.0,4.25,3.75,4.25,4.25,4.75,4.25,1,0.16,2601.0,734.0,352.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
44656831,0,1,1,53.37949,-6.39785,1,1.5,1.0,1.0,55,7,1125,16,5.0,4.94,4.88,5.0,5.0,4.75,4.94,0,0.65,932.0,733.0,248.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
44660316,0,1,1,53.34172,-6.23445,2,1.0,1.0,1.0,90,1,2,5,5.0,4.8,4.6,5.0,5.0,5.0,4.8,1,0.2,1719.0,751.0,733.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44686079,0,4,1,53.34908,-6.24582,7,2.5,3.0,5.0,650,3,1125,39,4.36,4.33,4.23,3.87,4.46,4.56,4.28,1,2.22,2719.0,526.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
44732163,0,1,1,53.27187,-6.3238,2,1.0,1.0,2.0,38,1,1125,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.2,1618.0,756.0,729.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
44937373,1,5,1,53.35226,-6.25066,4,1.5,2.0,2.0,289,1,365,19,4.89,4.95,4.95,4.95,4.95,4.74,4.84,0,0.76,781.0,750.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
44960119,0,1,1,53.37163,-6.47759,1,1.0,1.0,1.0,50,1,1125,26,4.69,4.88,4.58,4.96,4.92,4.85,4.73,1,1.06,1149.0,738.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
45009041,1,2,1,53.27018,-6.1022,2,1.0,1.0,1.0,175,3,31,65,5.0,4.97,4.94,4.97,4.98,5.0,4.85,1,2.66,3502.0,733.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
45048728,0,12,1,53.34012,-6.26764,6,2.0,2.0,3.0,229,2,365,6,4.0,3.67,4.17,4.83,4.67,4.83,3.5,1,0.25,1518.0,707.0,505.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
45056742,0,1,1,53.38126,-6.22677,4,1.5,2.0,2.0,300,5,60,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.12,2390.0,723.0,168.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45095744,1,1,1,53.49348,-6.1626,2,1.0,1.0,1.0,70,1,14,43,4.79,4.84,4.88,4.95,4.91,4.56,4.77,1,1.76,3344.0,731.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
45097827,0,3,1,53.34904,-6.28137,3,1.0,1.0,2.0,295,1,365,54,4.72,4.87,4.87,4.94,4.8,4.69,4.24,1,5.89,1048.0,274.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
45113690,0,1,1,53.45245,-6.18872,2,1.0,1.0,1.0,101,1,10,23,4.91,4.83,4.96,4.87,4.91,4.96,4.83,0,8.85,2330.0,77.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
45121112,1,23,0,53.3243,-6.27429,2,1.0,1.0,1.0,76,14,1125,17,4.94,4.82,4.71,4.94,4.82,4.71,4.59,0,0.72,3139.0,708.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45131825,0,7,1,53.36352,-6.25921,2,1.0,1.0,1.0,48,15,90,23,4.65,4.74,4.26,4.78,4.78,4.83,4.61,1,0.97,1482.0,712.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45138688,1,3,1,53.3276,-6.20859,6,3.0,3.0,3.0,347,4,90,13,5.0,5.0,4.92,5.0,4.85,4.92,4.85,0,2.5,2662.0,155.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45167055,0,3,1,53.27409401600418,-6.304555075268277,1,1.0,1.0,1.0,48,1,365,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.09,2158.0,54.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
45175093,0,5,1,53.34629,-6.26891,4,1.0,2.0,2.0,270,2,30,16,4.5,4.5,3.81,4.5,4.88,5.0,4.44,0,2.31,4091.0,207.0,106.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
45178861,1,3,1,53.57464,-6.15784,2,1.0,1.0,2.0,50,1,1125,102,4.72,4.8,4.69,4.82,4.73,4.64,4.75,0,4.19,746.0,729.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
45178917,1,3,1,53.57658,-6.15561,4,1.0,1.0,3.0,140,1,1125,107,4.79,4.83,4.74,4.91,4.86,4.67,4.85,0,5.25,746.0,611.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
45183394,1,3,1,53.5764,-6.1557,3,1.0,1.0,2.0,50,1,1125,55,4.8,4.85,4.75,4.82,4.87,4.64,4.76,0,3.71,746.0,444.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
