id,neighborhood_overview,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,host_days_active
50599976,"In this location, the chances are you won’t see so much of the room as you’ll be out exploring! The room is located just across the road from St. Michan's Church. Temple Bar is a busy riverside neighborhood, spreading over cobbled pedestrian lanes. Crowded pubs host live folk music and DJ sets, and typically Irish restaurants serve international and Irish cuisine. It is a 10-minute walk and Dublin castle is a similar distance. Jervis Shopping center is within a 12-minutes walk, where you can find a pharmacy, supermarkets, cell phone repair shops and more. You can also get there by taking the red Luas line just one stop after Four Courts Luas stop. In fact, most of Dublin’s tourist attractions are easily walkable from here. Capel street, one of the iconic streets of Dublin, is a well-known place with many international and thrift shops, restaurants, bars and businesses. Smithfield Square is a lively neighborhood with a cinema, restaurants, the Fresh Food Market, gym and one of the most ",0,2157,0,Dublin City,53.34628,-6.2734,Private room,2,1.0,1.0,1.0,1570,3,1125,1,0,0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1954.0
50600001,"In this location, the chances are you won’t see so much of the room as you’ll be out exploring! The room is located just across the road from St. Michan's Church. Temple Bar is a busy riverside neighborhood, spreading over cobbled pedestrian lanes. Crowded pubs host live folk music and DJ sets, and typically Irish restaurants serve international and Irish cuisine. It is a 10-minute walk and Dublin castle is a similar distance. Jervis Shopping center is within a 12-minutes walk, where you can find a pharmacy, supermarkets, cell phone repair shops and more. You can also get there by taking the red Luas line just one stop after Four Courts Luas stop. In fact, most of Dublin’s tourist attractions are easily walkable from here. Capel street, one of the iconic streets of Dublin, is a well-known place with many international and thrift shops, restaurants, bars and businesses. Smithfield Square is a lively neighborhood with a cinema, restaurants, the Fresh Food Market, gym and one of the most ",0,2157,0,Dublin City,53.34788,-6.27335,Private room,2,1.0,1.0,1.0,1570,3,1125,2,0,0,4.0,4.0,3.5,4.5,4.5,4.5,4.0,0,0.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1954.0
50600020,"In this location, the chances are you won’t see so much of the room as you’ll be out exploring! The room is located just across the road from St. Michan's Church. Temple Bar is a busy riverside neighborhood, spreading over cobbled pedestrian lanes. Crowded pubs host live folk music and DJ sets, and typically Irish restaurants serve international and Irish cuisine. It is a 10-minute walk and Dublin castle is a similar distance. Jervis Shopping center is within a 12-minutes walk, where you can find a pharmacy, supermarkets, cell phone repair shops and more. You can also get there by taking the red Luas line just one stop after Four Courts Luas stop. In fact, most of Dublin’s tourist attractions are easily walkable from here. Capel street, one of the iconic streets of Dublin, is a well-known place with many international and thrift shops, restaurants, bars and businesses. Smithfield Square is a lively neighborhood with a cinema, restaurants, the Fresh Food Market, gym and one of the most ",0,2157,0,Dublin City,53.3472,-6.27557,Private room,2,1.0,1.0,1.0,1570,3,1125,1,0,0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,0,0.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1954.0
50600551,"In this location, the chances are you won’t see so much of the room as you’ll be out exploring! The room is located just across the road from St. Michan's Church. Temple Bar is a busy riverside neighborhood, spreading over cobbled pedestrian lanes. Crowded pubs host live folk music and DJ sets, and typically Irish restaurants serve international and Irish cuisine. It is a 10-minute walk and Dublin castle is a similar distance. Jervis Shopping center is within a 12-minutes walk, where you can find a pharmacy, supermarkets, cell phone repair shops and more. You can also get there by taking the red Luas line just one stop after Four Courts Luas stop. In fact, most of Dublin’s tourist attractions are easily walkable from here. Capel street, one of the iconic streets of Dublin, is a well-known place with many international and thrift shops, restaurants, bars and businesses. Smithfield Square is a lively neighborhood with a cinema, restaurants, the Fresh Food Market, gym and one of the most ",0,2157,0,Dublin City,53.34671,-6.2737,Private room,2,1.0,1.0,1.0,1570,3,1125,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1954.0
50629923,,0,1,1,Dublin City,53.3336,-6.2336,Entire home/apt,10,2.5,5.0,7.0,800,15,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2449.0
50650368,,0,1,1,Dublin City,53.33365,-6.27849,Entire home/apt,5,2.0,3.0,2.0,298,5,14,7,5,0,5.0,5.0,4.86,5.0,5.0,5.0,4.86,0,0.52,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,443.0
50652160,"Howth is an incredible town, with wonderful restaurants, clean beaches and the fantastic cliff walk - a 12km walk with coves and stunning views of Dublin Bay. It is also a great base for Dublin - 25 minutes drive from the city centre, or the same by train.",0,1,1,Fingal,53.39048,-6.08263,Entire home/apt,5,1.5,3.0,3.0,324,7,14,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1,1.02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2540.0
50654795,"Access to the LUAS Green line and major bus links to the north and south of the city, including the Aircoach (airport bus service) which has a stop 5 minutes from the door of the apartment. Surrounded by Amazon Headquarters, LinkedIn and Sky to name a few. Easy access on foot to St. Stephens green, City Centre, Grafton Street Shopping District, Burlington Road and the vibrant docklands of Dublin, home to many of the world’s top tech companies.",0,87,1,Dublin City,53.33427,-6.24379,Entire home/apt,2,1.0,1.0,1.0,197,14,1125,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.15,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1990.0
50673680,Here’s a breakdown of places in 10-15 mins:<br /><br />Restaurants:<br />- Harbourmaster bar and restaurant <br />- urban brewing<br />- drunken fish<br />- Milano <br />- Olys bar and grill<br />- McGettigans cookhouse<br /><br />Supermarkets:<br />Tesco and SuperValu are both on Talbot street 10 min walk away<br /><br />Anything 15 mins + walk away:<br />There is a luas/metro right outside apartment block this will bring you anywhere north and south of the city.<br />Places we would recommend checking out:<br />- Ryleighs rooftop restaurant and bar (book in advance by calling restaurant)<br />- grafton street<br />- st Stephen’s green<br />- Christ church<br />- Teelings Whiskey Factory<br />- Guinness storehouse <br />-  The Brazen Head <br />- temple bar<br /><br />As you can imagine Dublin is full of pubs and bars (over 750 pubs alone in pub) but some personal recommendations are:<br />- zozimus bar <br />- lemon and duke <br />- temple bar pub <br />- grogans pub<br />- gravedigg,1,3,1,Dublin City,53.35083,-6.24686,Entire home/apt,4,1.0,1.0,2.0,700,1,1125,17,13,0,4.76,4.47,4.82,4.65,4.88,4.88,4.41,0,1.21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,802.0
50689589,,0,1,0,Dublin City,53.35325,-6.23666,Entire home/apt,5,1.5,2.0,2.0,200,7,365,3,1,1,5.0,4.67,4.67,5.0,5.0,4.67,4.67,1,0.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3122.0
50693132,,0,14,1,Dublin City,53.359344,-6.262684,Private room,2,1.0,1.0,2.0,35,4,28,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,735.0
50699469,"Situated amoung some of the most trendy Bars and restaurants in Dublin. The Beautiful Marker Hotel with Rooftop bar only 2 min walk from property. Train station located 5 min walk away to explore other areas of Dublin like Malahide, Howth, Bray and Killiney.<br />Plenty of shops, bakery, cafes on your door step.<br />The avaiva stadium were international sports events are held is a 10 min walk <br />Grafton street, Dublin's famous shoppping street is 15 min walk.",1,1,1,Dublin City,53.34252,-6.23763,Entire home/apt,6,2.0,3.0,3.0,500,15,1125,25,25,2,5.0,4.88,4.96,4.96,4.88,5.0,4.92,0,2.27,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,441.0
50714698,,0,14,1,Dublin City,53.36043,-6.26229,Private room,2,1.5,1.0,1.0,35,4,28,3,0,0,4.0,4.0,3.33,4.33,3.67,4.33,4.33,1,0.22,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,735.0
50729135,A beautiful village only 4km from city centre and right beside phoenix park. Two nice pubs and cafes mean all necessary amenities beside you.,0,1,1,Dublin City,53.34606,-6.33873,Entire home/apt,2,1.0,1.0,1.0,129,4,28,3,3,1,5.0,4.67,5.0,4.33,5.0,5.0,5.0,1,1.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2349.0
50741485,"Located walking distance from Sandycove/Dun Laoghaire, Dalkey & Killiney",0,1,1,Dn Laoghaire-Rathdown,53.27633,-6.12859,Private room,3,1.0,1.0,3.0,138,3,60,26,22,2,4.54,4.62,4.69,4.85,4.65,4.85,4.38,0,1.82,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,440.0
50742243,"Dublin 24, Ballycullen, on the very foot of Dublin mountains.<br />Quiet and very safe neighbourhood",1,1,1,South Dublin,53.26825,-6.335393,Private room,3,1.0,1.0,1.0,91,1,1125,89,81,6,4.98,4.98,4.99,4.98,4.99,4.83,4.87,1,6.53,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1930.0
50750811,"The apartment is set in the bustling & fashionable area of Parnell Street. Cosmopolitan & full of character with plenty of great restaurants & pubs just steps away. The apartment is just minutes walk to shopping districts such as Henry Street, Jervis Street and Mary Street with Grafton Street about a 10 minute stroll. The apartment is set among many of Dublins cultural landmarks such as the Gate & Abbey Theatres as well as some of Dublins great Georgian Parks. Temple Bar with its bustling pubs, traditional restaurants & music just a 5-8 minute stroll away.",0,2,1,Dublin City,53.35303,-6.25635,Entire home/apt,4,1.5,1.0,2.0,166,1,1125,87,76,1,4.09,4.26,4.55,4.17,4.29,4.47,4.11,1,6.04,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,439.0
50769639,Beautiful village of Sandymount nearby and the sea and sand within 5 mins walk.,1,3,1,Dublin City,53.33373,-6.21926,Entire home/apt,2,1.0,1.0,1.0,133,2,1125,24,21,4,4.67,4.67,4.58,4.83,4.96,4.83,4.63,0,1.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2347.0
50781623,,0,2,0,Dublin City,53.37729,-6.31991,Private room,2,1.0,1.0,1.0,28,28,60,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1123.0
50782259,,0,1,0,Dublin City,53.34353,-6.22704,Entire home/apt,4,1.0,2.0,2.0,95,7,80,1,0,0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,439.0
50792524,,0,8,1,Dublin City,53.33594,-6.23482,Entire home/apt,4,1.0,2.0,3.0,312,2,1125,20,17,1,4.65,4.8,4.75,4.9,4.9,4.95,4.55,1,1.52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,441.0
50793462,,0,10,1,Dublin City,53.35893696455002,-6.253058016268385,Entire home/apt,2,1.0,1.0,1.0,130,60,90,12,11,1,4.83,4.92,4.67,5.0,4.92,4.75,4.67,0,0.89,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2524.0
50809063,"Rural Location (own Car required -Ample secure gated parking onsite)<br />However numerous local Attractions in close Proximity.<br />Carton House Hotel,Luttrellstown Golf Club,Tattersalls,Fairyhouse Race Course,Avoca,Tayto Park.<br />Liffey Valley  & Blanchardstown Shopping centre both within 8kms.<br />M3 & M4 Motorways minutes away.",1,1,1,Fingal,53.39282,-6.48456,Entire home/apt,2,1.0,1.0,1.0,60,28,1125,35,32,3,5.0,5.0,5.0,4.97,4.97,4.94,4.97,0,2.54,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2009.0
50827941,"Quite,residential,small cul de sac of 40 houses. Close to all amenities 5 minutes to bus stop and 10 mins to train. Walk to shopping at Sutton Cross. Blue flag Burrow Beach 20 minutes walk. 10 minutes drive to Howth village where there is the first class restaurants and bars. Scenic walks on Howth Head along the cliff with unbelievable views. <br />Howth and the iconic Portmarnock  golf courses within 15 minutes drive. Bring you bike. Fantastic cycle way along the coast and into Dublin City. <br />Bustling  Malahide village 20 minutes drive and Dublin City centre 25 minutes by train or bus a little longer.",1,1,1,Fingal,53.39448,-6.12471,Entire home/apt,5,2.0,3.0,3.0,236,2,1125,59,54,8,4.83,4.93,4.86,4.98,5.0,4.83,4.73,0,4.35,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1880.0
50847070,"The sea is 10minutes walk. We are on the DART and numerous bus routes. Food shopping is a short walk away. There is a park opposite. The pier,  just over a kilometre long, offers great walking by the sea. Dublin centre is 30 minutes away.",1,2,1,Dn Laoghaire-Rathdown,53.29093,-6.1441,Entire home/apt,6,2.0,3.0,3.0,295,7,365,15,13,4,5.0,5.0,4.87,5.0,4.93,5.0,4.67,0,1.08,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3331.0
50860412,,0,1,1,Dn Laoghaire-Rathdown,53.27849,-6.10588,Private room,2,1.5,1.0,1.0,120,2,12,3,3,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,0.85,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2013.0
50866804,"Dalkey is an idyllic, seaside heritage village. We are a ten minute stroll to the Dalkey DART station, which brings you into Dublin City centre in 30 minutes; with views of the Irish Sea and Dublin bay for most of the journey. There is a taxi rank and the Air coach with direct travel to the airport. <br /><br />Finnegans, U2's Bono local, is one of six pubs in town, with as many restaurants, cafes and boutique shops. A grocery store, as well as delis, a fish monger and a butcher serving the finest local produce. The renowned Killiney Hill is directly accessible from this home for a stunning walk with panoramic views of Dublin. Walk for a plunge in the Irish Sea from Coliemore harbour (8 minutes),  the iconic Vico baths at Hawks Cliff (13 minute) or White rock beach (18 minute).",0,2,1,Dn Laoghaire-Rathdown,53.2712,-6.09961,Entire home/apt,2,1.0,1.0,1.0,70,5,1125,2,1,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0,0.15,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2574.0
50872278,,0,68,1,Dublin City,53.34544,-6.26612,Entire home/apt,4,1.0,2.0,2.0,196,14,100,55,48,2,4.33,4.45,3.96,4.69,4.65,4.98,4.18,0,3.91,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2326.0
50872867,,0,1,1,Dn Laoghaire-Rathdown,53.24267,-6.12416,Entire home/apt,6,1.0,3.0,3.0,300,7,365,1,0,0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0,0.08,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2771.0
50889132,"Enjoy village life, with pubs, restaurants and the famous Powerscourt Estate just walking distance away.  There are loads of local walks by riverside and up onto the hills toward the famous Wicklow Way walking trail. Enniskerry is known as the Gateway to County Wicklow (the garden county). You can drive for 100 miles across the spectacular Wicklow mountains and never meet a traffic light. If you are a cycling enthusiast, then Enniskerry is a mecca for road and mountain biking. Golf courses are numerous in Wicklow and sea swimming is a short drive away. Whatever type of holiday you are after, we will be glad to pass on our local knowledge",1,3,1,Dn Laoghaire-Rathdown,53.19184,-6.17057,Entire home/apt,2,1.0,1.0,1.0,139,3,28,34,33,3,5.0,4.97,5.0,4.97,5.0,4.94,4.82,0,2.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1505.0
50945957,"Enjoy village life, with pubs, restaurants and the famous Powerscourt Estate just walking distance away.  There are loads of local walks by riverside and up onto the hills toward the famous Wicklow Way walking trail. Enniskerry is known as the Gateway to County Wicklow (the garden county). You can drive for 100 miles across the spectacular Wicklow mountains and never meet a traffic light. If you are a cycling enthusiast, then Enniskerry is a mecca for road and mountain biking. Golf courses are numerous in Wicklow and sea swimming is a short drive away. Whatever type of holiday you are after, we will be glad to pass on our local knowledge",1,3,1,Dn Laoghaire-Rathdown,53.19138,-6.16857,Entire home/apt,2,1.0,1.0,1.0,139,3,28,39,39,1,5.0,5.0,5.0,5.0,5.0,5.0,4.97,0,3.31,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1505.0
50963266,"Great access and transport to many colleges, Trinity college & Dublin Institute of Technology (LUAS Green line). National College of Ireland & TU Dublin Tallaght (LUAS Red line) University college Dublin (UCD) (Bus). All transport 1 to 8-minuts walk away.<br /><br />It’s ideal city centre shopping location and sightseeing. There are many shops, Pubs, cafés,  restaurants, takeaways, supermarkets and cinemas right on the street.<br /><br />The spectacular Gate Theatre, A 3-minute walk away. The Abbey Theatre, also known as the National Theatre of Ireland. Is one of the leading cultural institutions first open in December 1904. A 10-minute walk away. The Hugh Lane Gallery of modern art, is a museum operated by Dublin City Council. Admission is free, 5-minutes’ walk.",0,1,1,Dublin City,53.349903,-6.267653,Entire home/apt,4,1.0,2.0,3.0,130,15,160,7,6,0,4.57,4.57,4.71,4.86,4.86,4.86,4.43,0,0.56,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,662.0
51007826,,0,8,1,Dublin City,53.33593,-6.23367,Entire home/apt,4,1.0,2.0,2.0,312,2,1125,17,15,0,4.65,4.53,4.65,4.71,4.71,4.59,4.47,1,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,441.0
51014450,,0,1,1,Fingal,53.45259,-6.21255,Entire home/apt,4,1.5,2.0,3.0,125,1,365,4,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,426.0
51020634,,0,14,1,Dublin City,53.359348,-6.262677,Private room,2,1.5,1.0,1.0,34,4,28,1,0,0,2.0,3.0,1.0,4.0,3.0,5.0,2.0,0,0.08,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,735.0
51022632,,1,3,1,Fingal,53.39166,-6.12737,Entire home/apt,1,1.0,1.0,1.0,92,1,1125,49,46,4,4.96,4.96,4.94,4.96,4.98,4.84,4.78,1,3.74,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1577.0
51029849,"The house is located on the South side of the city (South of the Liffey), in The Liberties, one of Dublin's most historic working-class neighborhoods, the area is traditionally associated with the River Poddle, market traders and local family-owned businesses, as well as the Guinness brewery, whiskey distilling, and, historically, the textiles industry and tenement housing.<br /><br />After the dissolution of the monasteries by Henry VIII the liberties of Thomas Court and Donore was granted to William Brabazon, ancestor of the Earls of Meath.[6] In 1579 the city of Dublin claimed the abbey to be within the jurisdiction and liberty of the city, but they lost their case. From then on, the head of the liberty was the Earl of Meath. The family lent its name to places and streets in the district e.g. the Meath Market, the Meath Hospital and Meath Street. They also named Brabazon Row, Brabazon Street and Ardee Street (they were Barons Ardee since 1616).<br /><br />The Liberties holds a range",0,17,1,Dublin City,53.34146,-6.2786,Entire home/apt,2,1.0,1.0,1.0,124,1,90,82,73,7,4.6,4.74,4.55,4.87,4.77,4.76,4.5,0,5.83,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2280.0
51031366,"The house is located on the South side of the city (South of the Liffey), in The Liberties, one of Dublin's most historic working-class neighbourhoods, the area is traditionally associated with the River Poddle, market traders and local family-owned businesses, as well as the Guinness brewery, whiskey distilling, and, historically, the textiles industry and tenement housing.<br /><br />After the dissolution of the monasteries by Henry VIII the liberties of Thomas Court and Donore was granted to William Brabazon, ancestor of the Earls of Meath.[6] In 1579 the city of Dublin claimed the abbey to be within the jurisdiction and liberty of the city, but they lost their case. From then on, the head of the liberty was the Earl of Meath. The family lent its name to places and streets in the district e.g. the Meath Market, the Meath Hospital and Meath Street. They also named Brabazon Row, Brabazon Street and Ardee Street (they were Barons Ardee since 1616).<br /><br />The Liberties holds a rang",0,17,1,Dublin City,53.34214,-6.27831,Entire home/apt,2,1.0,2.0,2.0,86,1,90,85,73,3,4.59,4.76,4.69,4.91,4.88,4.76,4.58,0,6.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2280.0
51031542,"The house is located on the South side of the city (South of the Liffey), in The Liberties, one of Dublin's most historic working-class neighbourhoods, the area is traditionally associated with the River Poddle, market traders and local family-owned businesses, as well as the Guinness brewery, whiskey distilling, and, historically, the textiles industry and tenement housing.<br /><br />After the dissolution of the monasteries by Henry VIII the liberties of Thomas Court and Donore was granted to William Brabazon, ancestor of the Earls of Meath.[6] In 1579 the city of Dublin claimed the abbey to be within the jurisdiction and liberty of the city, but they lost their case. From then on, the head of the liberty was the Earl of Meath. The family lent its name to places and streets in the district e.g. the Meath Market, the Meath Hospital and Meath Street. They also named Brabazon Row, Brabazon Street and Ardee Street (they were Barons Ardee since 1616).<br /><br />The Liberties holds a rang",0,17,1,Dublin City,53.34149,-6.27867,Entire home/apt,4,1.0,1.0,2.0,119,1,90,79,69,6,4.52,4.65,4.44,4.87,4.84,4.61,4.41,0,5.71,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2280.0
51031682,"Howth is an amazing seaside town that boast a huge variety of restaurants, bars, beaches, cliff walks to name just a few of the many amenities that Howth has to offer. It is approximately 30 minutes from Dublin City Centre via the bus train or car.",0,1,1,Fingal,53.38127,-6.06743,Entire home/apt,6,2.5,4.0,5.0,780,7,30,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.43,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2688.0
